cause,effect,label,lb,metric,ub
social_1_S013_IME,social_1_S007_EGR,0,0.573087747792081,condDiff,0.573087747792081
social_1_S015_ODI,social_1_S007_EGR,1,0.2680009150580165,condDiff,0.2680009150580165
Topography_Env104_MGU_litt,social_1_S007_EGR,2,0.1681158926544738,condDiff,0.1681158926544738
social_1_S003_MsR,social_1_S007_EGR,3,0.06260887349796196,condDiff,0.06260887349796196
altEconomyClass_1_Ec109_OcuTradBankServHab,social_1_S007_EGR,4,0.19988836391141085,condDiff,0.19988836391141085
altEconomyClass_1_Ec096_OcuSecunHab,social_1_S007_EGR,5,0.08413518580735413,condDiff,0.08413518580735413
social_1_S040_Tbnatalidad,social_1_S007_EGR,6,0.2722665361259111,condDiff,0.2722665361259111
social_1_S036_Tbmortalid,social_1_S007_EGR,7,0.283435259554616,condDiff,0.283435259554616
